338.41144	1501.00000
338.86591	1502.00000
339.32041	1498.00000
339.77495	1500.00000
340.22952	1497.00000
340.68412	1501.00000
341.13875	1502.00000
341.59342	1498.00000
342.04812	1504.00000
342.50285	1499.00000
342.95762	1501.00000
343.41242	1503.00000
343.86725	1494.00000
344.32212	1503.00000
344.77701	1498.00000
345.23195	1499.00000
345.68691	1502.00000
346.14191	1500.00000
346.59694	1501.00000
347.05200	1499.00000
347.50710	1497.00000
347.96223	1499.00000
348.41740	1500.00000
348.87259	1498.00000
349.32782	1499.00000
349.78309	1501.00000
350.23838	1502.00000
350.69371	1501.00000
351.14908	1500.00000
351.60448	1500.00000
352.05991	1504.00000
352.51537	1499.00000
352.97087	1500.00000
353.42640	1500.00000
353.88196	1501.00000
354.33756	1503.00000
354.79319	1498.00000
355.24885	1498.00000
355.70455	1499.00000
356.16028	1499.00000
356.61604	1500.00000
357.07184	1500.00000
357.52767	1500.00000
357.98353	1496.00000
358.43943	1498.00000
358.89536	1498.00000
359.35132	1497.00000
359.80732	1500.00000
360.26335	1503.00000
360.71942	1501.00000
361.17552	1501.00000
361.63165	1500.00000
362.08782	1501.00000
362.54402	1502.00000
363.00025	1501.00000
363.45652	1497.00000
363.91282	1493.00000
364.36915	1501.00000
364.82552	1498.00000
365.28192	1497.00000
365.73835	1496.00000
366.19482	1500.00000
366.65132	1498.00000
367.10786	1503.00000
367.56443	1496.00000
368.02103	1500.00000
368.47767	1499.00000
368.93434	1502.00000
369.39105	1497.00000
369.84778	1502.00000
370.30456	1498.00000
370.76136	1500.00000
371.21820	1502.00000
371.67508	1501.00000
372.13198	1501.00000
372.58892	1498.00000
373.04590	1503.00000
373.50291	1504.00000
373.95995	1502.00000
374.41703	1498.00000
374.87414	1498.00000
375.33128	1500.00000
375.78846	1502.00000
376.24568	1501.00000
376.70292	1499.00000
377.16020	1502.00000
377.61752	1497.00000
378.07487	1497.00000
378.53225	1498.00000
378.98967	1503.00000
379.44712	1501.00000
379.90460	1500.00000
380.36212	1501.00000
380.81967	1500.00000
381.27726	1499.00000
381.73488	1497.00000
382.19254	1496.00000
382.65023	1498.00000
383.10795	1499.00000
383.56571	1501.00000
384.02350	1501.00000
384.48133	1505.00000
384.93919	1505.00000
385.39708	1502.00000
385.85501	1500.00000
386.31297	1496.00000
386.77097	1502.00000
387.22900	1495.00000
387.68707	1502.00000
388.14517	1499.00000
388.60330	1499.00000
389.06147	1498.00000
389.51967	1498.00000
389.97791	1500.00000
390.43618	1504.00000
390.89449	1502.00000
391.35283	1498.00000
391.81120	1502.00000
392.26961	1500.00000
392.72805	1500.00000
393.18653	1501.00000
393.64504	1500.00000
394.10359	1498.00000
394.56217	1498.00000
395.02079	1499.00000
395.47944	1500.00000
395.93812	1500.00000
396.39684	1500.00000
396.85559	1503.00000
397.31438	1501.00000
397.77320	1499.00000
398.23206	1502.00000
398.69095	1499.00000
399.14988	1498.00000
399.60884	1499.00000
400.06784	1499.00000
400.52687	1502.00000
400.98593	1499.00000
401.44503	1501.00000
401.90416	1500.00000
402.36333	1497.00000
402.82254	1499.00000
403.28177	1501.00000
403.74105	1501.00000
404.20035	1501.00000
404.65970	1499.00000
405.11907	1498.00000
405.57848	1500.00000
406.03793	1501.00000
406.49741	1499.00000
406.95693	1497.00000
407.41648	1505.00000
407.87606	1499.00000
408.33568	1497.00000
408.79534	1501.00000
409.25503	1501.00000
409.71475	1505.00000
410.17451	1499.00000
410.63431	1502.00000
411.09414	1498.00000
411.55400	1499.00000
412.01390	1500.00000
412.47384	1501.00000
412.93381	1502.00000
413.39381	1498.00000
413.85385	1501.00000
414.31392	1497.00000
414.77403	1500.00000
415.23418	1497.00000
415.69436	1499.00000
416.15457	1501.00000
416.61482	1500.00000
417.07510	1498.00000
417.53542	1501.00000
417.99578	1500.00000
418.45617	1500.00000
418.91659	1503.00000
419.37705	1491.00000
419.83755	1497.00000
420.29808	1501.00000
420.75864	1501.00000
421.21924	1500.00000
421.67988	1498.00000
422.14055	1499.00000
422.60126	1493.00000
423.06200	1499.00000
423.52277	1503.00000
423.98359	1498.00000
424.44443	1504.00000
424.90531	1500.00000
425.36623	1501.00000
425.82718	1502.00000
426.28817	1500.00000
426.74920	1498.00000
427.21026	1495.00000
427.67135	1500.00000
428.13248	1501.00000
428.59364	1500.00000
429.05484	1500.50000
429.51608	1501.00000
429.97735	1498.00000
430.43866	1502.00000
430.90000	1500.00000
431.36138	1498.00000
431.82279	1498.00000
432.28424	1498.50000
432.74572	1499.00000
433.20724	1502.00000
433.66879	1499.00000
434.13038	1496.00000
434.59201	1503.00000
435.05367	1498.00000
435.51537	1502.00000
435.97710	1503.00000
436.43887	1497.00000
436.90067	1500.00000
437.36251	1501.00000
437.82439	1504.00000
438.28630	1504.00000
438.74824	1496.00000
439.21022	1500.00000
439.67224	1492.00000
440.13429	1502.00000
440.59638	1500.00000
441.05851	1502.00000
441.52067	1497.00000
441.98286	1498.00000
442.44509	1502.00000
442.90736	1500.00000
443.36966	1498.00000
443.83200	1499.00000
444.29438	1499.00000
444.75679	1500.00000
445.21923	1501.00000
445.68172	1498.00000
446.14423	1497.00000
446.60679	1501.00000
447.06938	1500.00000
447.53200	1497.00000
447.99466	1500.00000
448.45736	1498.00000
448.92009	1500.00000
449.38286	1500.00000
449.84567	1499.00000
450.30851	1500.00000
450.77139	1497.00000
451.23430	1498.00000
451.69725	1500.00000
452.16023	1498.00000
452.62325	1498.00000
453.08631	1497.00000
453.54940	1499.00000
454.01253	1496.00000
454.47570	1499.00000
454.93890	1501.00000
455.40214	1505.00000
455.86541	1501.00000
456.32872	1497.00000
456.79206	1502.00000
457.25545	1499.00000
457.71886	1500.00000
458.18232	1499.00000
458.64581	1499.00000
459.10933	1500.00000
459.57290	1501.00000
460.03650	1503.00000
460.50013	1501.00000
460.96380	1498.00000
461.42751	1495.00000
461.89125	1502.00000
462.35503	1500.00000
462.81885	1499.00000
463.28270	1503.00000
463.74659	1502.00000
464.21052	1502.50000
464.67448	1503.00000
465.13847	1499.00000
465.60251	1498.00000
466.06658	1496.00000
466.53069	1498.00000
466.99483	1501.00000
467.45901	1500.00000
467.92323	1495.00000
468.38748	1501.00000
468.85177	1499.00000
469.31609	1501.00000
469.78045	1495.00000
470.24485	1503.00000
470.70929	1501.00000
471.17376	1500.00000
471.63827	1500.00000
472.10281	1498.00000
472.56739	1500.00000
473.03201	1500.00000
473.49666	1500.00000
473.96135	1499.00000
474.42608	1501.00000
474.89084	1499.00000
475.35565	1501.00000
475.82048	1499.00000
476.28536	1500.00000
476.75027	1500.00000
477.21521	1502.00000
477.68020	1498.00000
478.14522	1498.00000
478.61027	1500.00000
479.07537	1501.00000
479.54050	1503.00000
480.00567	1500.00000
480.47087	1497.00000
480.93611	1503.00000
481.40139	1498.00000
481.86670	1498.00000
482.33205	1499.00000
482.79744	1500.00000
483.26287	1497.00000
483.72833	1503.00000
484.19383	1501.00000
484.65936	1498.00000
485.12493	1498.00000
485.59054	1499.00000
486.05619	1503.00000
486.52187	1499.00000
486.98759	1499.00000
487.45335	1499.00000
487.91914	1500.00000
488.38497	1499.00000
488.85084	1496.00000
489.31675	1500.00000
489.78269	1500.00000
490.24867	1498.00000
490.71468	1503.00000
491.18073	1501.00000
491.64682	1497.00000
492.11295	1501.00000
492.57912	1501.00000
493.04532	1502.00000
493.51155	1498.00000
493.97783	1499.00000
494.44414	1500.00000
494.91049	1501.00000
495.37688	1501.00000
495.84330	1499.00000
496.30976	1498.00000
496.77626	1498.00000
497.24280	1502.00000
497.70937	1500.00000
498.17598	1497.00000
498.64263	1498.00000
499.10931	1504.00000
499.57603	1502.00000
500.04279	1498.00000
500.50959	1499.00000
500.97642	1500.00000
501.44329	1499.00000
501.91020	1500.00000
502.37714	1497.00000
502.84413	1495.00000
503.31115	1499.00000
503.77820	1501.00000
504.24530	1496.00000
504.71243	1501.00000
505.17960	1496.00000
505.64681	1499.00000
506.11405	1498.00000
506.58133	1498.00000
507.04865	1499.00000
507.51601	1500.00000
507.98340	1505.00000
508.45083	1499.00000
508.91830	1499.00000
509.38581	1499.00000
509.85335	1501.00000
510.32094	1502.00000
510.78855	1500.00000
511.25621	1500.00000
511.72391	1498.00000
512.19164	1499.00000
512.65941	1499.00000
513.12722	1498.00000
513.59506	1499.00000
514.06294	1498.00000
514.53086	1496.00000
514.99882	1501.00000
515.46682	1496.00000
515.93485	1498.00000
516.40292	1500.00000
516.87103	1501.00000
517.33918	1499.00000
517.80736	1500.00000
518.27558	1504.00000
518.74384	1499.00000
519.21214	1496.00000
519.68047	1504.00000
520.14885	1495.00000
520.61726	1499.00000
521.08571	1500.00000
521.55419	1499.00000
522.02272	1499.00000
522.49128	1498.00000
522.95988	1496.00000
523.42852	1498.00000
523.89719	1497.00000
524.36591	1497.00000
524.83466	1498.00000
525.30345	1500.00000
525.77228	1498.00000
526.24114	1500.00000
526.71005	1498.00000
527.17899	1492.00000
527.64797	1500.00000
528.11698	1500.00000
528.58604	1503.00000
529.05513	1501.00000
529.52427	1501.00000
529.99343	1500.00000
530.46264	1498.00000
530.93189	1497.00000
531.40117	1495.00000
531.87049	1497.00000
532.33985	1499.00000
532.80925	1502.00000
533.27869	1495.00000
533.74816	1496.00000
534.21768	1497.00000
534.68723	1496.00000
535.15682	1498.00000
535.62644	1496.00000
536.09611	1500.00000
536.56581	1501.00000
537.03556	1495.00000
537.50534	1497.00000
537.97516	1495.00000
538.44501	1502.00000
538.91491	1498.00000
539.38484	1493.00000
539.85481	1496.00000
540.32482	1499.00000
540.79487	1504.00000
541.26496	1498.00000
541.73508	1499.00000
542.20525	1501.00000
542.67545	1503.00000
543.14569	1503.00000
543.61597	1501.00000
544.08629	1498.00000
544.55664	1497.00000
545.02704	1500.00000
545.49747	1498.00000
545.96794	1501.00000
546.43845	1498.00000
546.90900	1497.00000
547.37958	1499.00000
547.85021	1500.00000
548.32087	1499.00000
548.79158	1498.00000
549.26232	1497.00000
549.73310	1500.00000
550.20391	1498.00000
550.67477	1500.00000
551.14567	1499.00000
551.61660	1502.00000
552.08757	1496.00000
552.55858	1497.00000
553.02963	1503.00000
553.50072	1498.00000
553.97185	1505.00000
554.44301	1501.00000
554.91422	1499.00000
555.38546	1503.00000
555.85674	1497.00000
556.32807	1499.00000
556.79943	1499.00000
557.27082	1498.00000
557.74226	1501.00000
558.21374	1497.00000
558.68525	1501.00000
559.15681	1500.00000
559.62840	1509.00000
560.10003	1500.00000
560.57170	1499.00000
561.04341	1501.00000
561.51516	1502.00000
561.98694	1500.00000
562.45877	1499.00000
562.93063	1500.00000
563.40254	1499.00000
563.87448	1498.00000
564.34646	1498.00000
564.81848	1500.00000
565.29054	1501.00000
565.76264	1497.00000
566.23478	1501.00000
566.70695	1495.00000
567.17917	1504.00000
567.65142	1504.00000
568.12372	1499.00000
568.59605	1499.00000
569.06842	1502.00000
569.54083	1504.00000
570.01328	1502.00000
570.48577	1498.00000
570.95830	1501.00000
571.43087	1501.00000
571.90348	1502.00000
572.37612	1508.00000
572.84881	1497.00000
573.32153	1501.00000
573.79429	1499.00000
574.26710	1502.00000
574.73994	1497.00000
575.21282	1500.00000
575.68574	1502.00000
576.15870	1502.00000
576.63170	1503.00000
577.10474	1502.00000
577.57781	1498.00000
578.05093	1504.00000
578.52409	1503.00000
578.99728	1504.00000
579.47052	1505.00000
579.94379	1505.00000
580.41711	1504.00000
580.89046	1506.00000
581.36385	1510.00000
581.83728	1511.00000
582.31076	1509.00000
582.78427	1505.00000
583.25782	1510.00000
583.73141	1508.00000
584.20504	1514.00000
584.67870	1511.00000
585.15241	1511.00000
585.62616	1514.00000
586.09995	1514.00000
586.57377	1514.00000
587.04764	1516.00000
587.52155	1517.00000
587.99549	1520.00000
588.46948	1520.00000
588.94350	1517.00000
589.41757	1526.00000
589.89167	1526.00000
590.36581	1529.00000
590.84000	1528.00000
591.31422	1534.00000
591.78848	1540.00000
592.26278	1537.00000
592.73713	1538.00000
593.21151	1543.00000
593.68593	1548.00000
594.16039	1552.00000
594.63489	1557.00000
595.10943	1563.00000
595.58401	1569.00000
596.05863	1569.00000
596.53329	1578.00000
597.00799	1585.00000
597.48273	1585.00000
597.95751	1598.00000
598.43233	1604.00000
598.90719	1610.00000
599.38209	1619.00000
599.85703	1627.00000
600.33201	1639.00000
600.80703	1648.00000
601.28209	1664.00000
601.75719	1673.00000
602.23232	1689.00000
602.70750	1700.00000
603.18272	1710.00000
603.65798	1719.00000
604.13328	1735.00000
604.60862	1746.00000
605.08400	1758.00000
605.55941	1768.00000
606.03487	1788.00000
606.51037	1803.00000
606.98591	1814.00000
607.46149	1846.00000
607.93711	1866.00000
608.41277	1884.00000
608.88847	1916.00000
609.36421	1937.00000
609.83999	1969.00000
610.31581	1996.00000
610.79167	2013.00000
611.26757	2037.00000
611.74351	2050.00000
612.21949	2076.00000
612.69551	2102.00000
613.17157	2130.00000
613.64767	2160.00000
614.12381	2201.00000
614.59999	2243.50000
615.07622	2286.00000
615.55248	2343.00000
616.02878	2390.00000
616.50512	2479.00000
616.98151	2550.00000
617.45793	2631.00000
617.93440	2708.00000
618.41090	2791.00000
618.88744	2875.00000
619.36403	2946.00000
619.84066	3022.00000
620.31732	3097.00000
620.79403	3187.00000
621.27078	3282.00000
621.74756	3362.00000
622.22439	3481.00000
622.70126	3513.00000
623.17817	3657.00000
623.65512	3760.00000
624.13211	3911.00000
624.60914	3994.00000
625.08621	4186.00000
625.56332	4321.00000
626.04047	4538.00000
626.51766	4616.00000
626.99490	4828.00000
627.47217	4995.00000
627.94949	5167.00000
628.42684	5341.00000
628.90424	5367.00000
629.38167	5521.00000
